order_item_id,order_id,product_id,quantity,unit_price,line_total
742,2919,72,4,38766.17,155064.68
743,7363,69,3,42541.0,127623.0
744,6200,214,2,37588.43,75176.86
745,7144,214,4,37588.43,150353.72
746,2913,10,1,35044.37,35044.37
747,6758,247,5,40870.53,204352.65
748,6244,138,3,31967.69,95903.07
749,3789,194,1,22730.08,22730.08
750,4255,191,4,39203.86,156815.44
751,3910,234,3,45121.33,135363.99
752,3430,36,5,21209.68,106048.4
753,1150,284,3,29230.28,87690.84
754,1576,182,1,5023.35,5023.35
755,5872,5,1,5872.52,5872.52
756,3743,4,4,10147.08,40588.32
757,8053,299,3,12751.23,38253.69
758,7335,124,1,34782.83,34782.83
759,89,27,1,17208.91,17208.91
760,1813,279,1,14117.88,14117.88
761,7037,139,5,4361.32,21806.6
762,2477,173,4,45421.88,181687.52
763,4507,179,5,37353.14,186765.7
764,958,22,4,202.65,810.6
765,59,14,5,34182.93,170914.65
766,2058,166,3,21951.86,65855.58
767,3998,230,5,51770.71,258853.55
768,1650,126,1,9076.48,9076.48
769,7183,238,1,55809.87,55809.87
770,7,68,2,46612.18,93224.36
771,5020,24,3,2956.74,8870.22
772,341,63,2,42294.73,84589.46
773,2094,66,2,46618.94,93237.88
774,268,38,2,6437.09,12874.18
775,4049,129,3,20552.57,61657.71
776,795,174,1,31885.49,31885.49
777,8204,202,2,3239.21,6478.42
778,3521,99,5,30565.96,152829.8
779,148,296,5,8967.41,44837.05
780,3158,243,2,26034.51,52069.02
781,2360,94,1,12613.03,12613.03
782,5748,19,4,10903.32,43613.28
783,5997,63,2,42294.73,84589.46
784,8720,50,1,672.56,672.56
785,2202,228,4,38763.43,155053.72
786,1994,168,1,50437.77,50437.77
787,3712,32,4,25015.0,100060.0
788,8829,63,1,42294.73,42294.73
789,2513,65,3,21666.18,64998.54
790,1581,187,2,38366.03,76732.06
791,4150,200,4,41731.23,166924.92
792,4697,297,1,6080.72,6080.72
793,8643,195,5,48432.64,242163.2
794,4057,205,1,4390.08,4390.08
795,6198,293,3,9827.68,29483.04
796,2566,10,4,35044.37,140177.48
797,377,112,1,1277.1,1277.1
798,142,250,2,46158.53,92317.06
799,3871,249,4,17639.04,70556.16
800,2648,111,1,34503.51,34503.51
801,5686,13,3,10970.08,32910.24
802,937,238,3,55809.87,167429.61
803,8978,93,2,1227.02,2454.04
804,3475,246,5,45837.56,229187.8
805,6361,69,3,42541.0,127623.0
806,4937,145,5,14158.9,70794.5
807,8127,198,3,37882.84,113648.52
808,6201,145,2,14158.9,28317.8
809,7850,185,3,5724.2,17172.6
810,8229,94,5,12613.03,63065.15
811,3533,169,3,3794.41,11383.23
812,481,109,3,34769.51,104308.53
813,3041,42,5,15440.94,77204.7
814,7152,233,2,23869.09,47738.18
815,4191,264,1,50430.88,50430.88
816,1638,188,3,21946.97,65840.91
817,3814,238,4,55809.87,223239.48
818,4218,245,1,22621.87,22621.87
819,7732,23,1,6354.17,6354.17
820,5836,72,5,38766.17,193830.85
821,1698,22,2,202.65,405.3
822,3209,93,2,1227.02,2454.04
823,8043,56,5,33213.65,166068.25
824,829,66,3,46618.94,139856.82
825,8613,216,2,40558.12,81116.24
826,3585,214,2,37588.43,75176.86
827,7457,153,4,20485.98,81943.92
828,4430,181,3,38918.0,116754.0
829,1868,105,5,58190.51,290952.55
830,430,16,2,29553.2,59106.4
831,2260,261,4,1687.23,6748.92
832,2070,44,1,61503.72,61503.72
833,4167,114,3,48969.61,146908.83
834,8346,118,2,4468.27,8936.54
835,6164,288,2,44769.31,89538.62
836,8368,119,4,53650.05,214600.2
837,8180,90,4,8058.36,32233.44
838,607,281,3,6882.15,20646.45
839,6034,103,4,30679.89,122719.56
840,3527,179,2,37353.14,74706.28
841,2234,58,2,34093.87,68187.74
842,5073,284,2,29230.28,58460.56
843,822,16,2,29553.2,59106.4
844,123,263,5,755.45,3777.25
845,7221,167,4,3828.0,15312.0
846,6659,196,4,45536.49,182145.96
847,8419,218,4,25576.08,102304.32
848,8642,24,2,2956.74,5913.48
849,8576,199,4,7484.1,29936.4
850,5212,98,2,7955.4,15910.8
851,1101,277,1,47206.05,47206.05
852,3042,191,4,39203.86,156815.44
853,3459,283,3,44359.4,133078.2
854,2631,208,4,52949.87,211799.48
855,6201,42,4,15440.94,61763.76
856,3962,124,2,34782.83,69565.66
857,2362,240,1,20940.67,20940.67
858,3134,130,2,22301.23,44602.46
859,713,70,3,25053.72,75161.16
860,8513,33,2,27989.81,55979.62
861,451,132,1,10298.46,10298.46
862,8857,19,3,10903.32,32709.96
863,292,148,5,22817.06,114085.3
864,2686,63,4,42294.73,169178.92
865,950,286,1,17563.23,17563.23
866,5184,170,1,51011.38,51011.38
867,1029,196,1,45536.49,45536.49
868,4339,21,4,39695.36,158781.44
869,7510,172,1,46642.32,46642.32
870,3210,206,3,18500.18,55500.54
871,4215,168,1,50437.77,50437.77
872,6697,49,4,25641.62,102566.48
873,5861,142,4,8391.14,33564.56
874,789,198,1,37882.84,37882.84
875,4362,163,2,61542.07,123084.14
876,3191,284,4,29230.28,116921.12
877,6234,145,1,14158.9,14158.9
878,1178,157,3,54516.78,163550.34
879,6843,43,3,37918.14,113754.42
880,1031,16,2,29553.2,59106.4
881,3806,280,5,45554.27,227771.35
882,5546,217,4,35429.68,141718.72
883,7929,153,3,20485.98,61457.94
884,8733,197,2,40801.51,81603.02
885,4320,264,2,50430.88,100861.76
886,94,191,3,39203.86,117611.58
887,1550,274,5,24087.35,120436.75
888,6888,128,2,44278.3,88556.6
889,7880,268,3,2221.88,6665.64
890,232,208,3,52949.87,158849.61
891,3747,118,4,4468.27,17873.08
892,4057,25,5,36960.02,184800.1
893,5205,83,2,2654.59,5309.18
894,3785,62,5,7999.94,39999.7
895,2164,296,4,8967.41,35869.64
896,4080,33,5,27989.81,139949.05
897,6243,179,2,37353.14,74706.28
898,7849,144,5,36981.76,184908.8
899,7317,71,1,24990.33,24990.33
900,190,96,2,42524.25,85048.5
901,100,24,3,2956.74,8870.22
902,2096,276,3,39206.68,117620.04
903,7810,147,2,21887.9,43775.8
904,1235,104,1,36770.58,36770.58
905,7967,126,4,9076.48,36305.92
906,3468,1,5,31120.3,155601.5
907,3928,76,4,40122.11,160488.44
908,4331,171,4,56309.51,225238.04
909,6001,156,1,332.99,332.99
910,468,116,2,34133.09,68266.18
911,6675,198,4,37882.84,151531.36
912,6647,108,1,42701.94,42701.94
913,5801,71,3,24990.33,74970.99
914,82,24,5,2956.74,14783.7
915,7274,58,1,34093.87,34093.87
916,356,34,2,39477.09,78954.18
917,1196,19,2,10903.32,21806.64
918,7446,21,1,39695.36,39695.36
919,4415,111,4,34503.51,138014.04
920,3302,263,3,755.45,2266.35
921,7505,55,3,29530.16,88590.48
922,2549,174,1,31885.49,31885.49
923,4562,201,2,46768.05,93536.1
924,2184,1,5,31120.3,155601.5
925,8157,45,3,45315.74,135947.22
926,2171,55,4,29530.16,118120.64
928,2748,216,5,40558.12,202790.6
929,6307,131,4,17807.72,71230.88
930,4932,222,1,24752.26,24752.26
931,158,218,1,25576.08,25576.08
932,8418,177,5,5095.85,25479.25
933,714,186,5,52248.71,261243.55
934,67,64,2,12375.29,24750.58
935,3095,103,5,30679.89,153399.45
936,3032,100,5,38514.93,192574.65
937,987,212,3,19946.95,59840.85
938,6039,208,2,52949.87,105899.74
939,7197,255,5,45714.89,228574.45
940,1149,145,1,14158.9,14158.9
941,2906,99,1,30565.96,30565.96
942,3523,173,4,45421.88,181687.52
943,4648,40,5,30556.86,152784.3
944,6211,201,1,46768.05,46768.05
945,6592,199,4,7484.1,29936.4
946,3224,295,1,53762.08,53762.08
947,8012,45,5,45315.74,226578.7
948,1394,204,5,44300.99,221504.95
949,5253,52,3,50436.72,151310.16
950,6722,75,4,41073.22,164292.88
951,1451,18,2,49328.94,98657.88
952,1907,201,4,46768.05,187072.2
953,5683,222,2,24752.26,49504.52
954,7348,174,2,31885.49,63770.98
955,6489,229,3,16381.21,49143.63
956,1919,188,5,21946.97,109734.85
957,2544,183,5,5615.28,28076.4
958,8771,294,5,38226.27,191131.35
959,1578,297,1,6080.72,6080.72
960,4584,225,2,48013.68,96027.36
961,8722,222,1,24752.26,24752.26
962,6789,244,3,46796.76,140390.28
963,7654,184,2,29620.2,59240.4
964,4860,65,2,21666.18,43332.36
965,5398,48,4,22969.7,91878.8
966,4870,29,5,47549.52,237747.6
967,4092,244,3,46796.76,140390.28
968,1541,37,1,49593.1,49593.1
969,8078,129,5,20552.57,102762.85
970,8926,154,4,59282.13,237128.52
971,5610,183,1,5615.28,5615.28
972,2694,60,4,28336.73,113346.92
973,7326,36,4,21209.68,84838.72
974,5581,106,4,32441.89,129767.56
975,5643,89,5,15984.91,79924.55
976,4205,252,3,49362.17,148086.51
977,7381,53,4,5104.42,20417.68
978,1737,68,5,46612.18,233060.9
979,7227,57,5,4468.26,22341.3
980,6547,178,5,21463.95,107319.75
981,5482,29,4,47549.52,190198.08
982,1304,69,3,42541.0,127623.0
983,1484,181,5,38918.0,194590.0
984,1936,170,2,51011.38,102022.76
985,1805,155,1,44198.92,44198.92
986,5783,40,5,30556.86,152784.3
987,4747,140,1,12078.16,12078.16
988,5928,138,4,31967.69,127870.76
989,6454,157,5,54516.78,272583.9
990,4830,286,2,17563.23,35126.46
991,2431,293,1,9827.68,9827.68
992,3073,258,4,37919.4,151677.6
993,189,214,3,37588.43,112765.29
994,5217,107,1,7269.77,7269.77
995,2460,260,4,19576.52,78306.08
996,7429,163,1,61542.07,61542.07
997,5146,266,1,20581.96,20581.96
998,7578,133,2,9015.34,18030.68
999,6708,43,5,37918.14,189590.7
1000,7862,285,4,2044.46,8177.84
1001,8941,127,5,57796.05,288980.25
1002,1086,268,2,2221.88,4443.76
1003,8498,116,5,34133.09,170665.45
1004,3455,32,1,25015.0,25015.0
1005,3830,211,3,17304.89,51914.67
1006,8972,4,4,10147.08,40588.32
1007,3972,99,4,30565.96,122263.84
1008,7594,112,2,1277.1,2554.2
1009,1553,157,5,54516.78,272583.9
1010,3239,103,5,30679.89,153399.45
1011,6983,26,2,29810.33,59620.66
1012,4015,217,2,35429.68,70859.36
1013,3762,5,5,5872.52,29362.6
1014,136,237,2,41107.7,82215.4
1015,6544,19,3,10903.32,32709.96
1016,1590,264,3,50430.88,151292.64
1017,4763,182,5,5023.35,25116.75
1018,1747,232,5,395.26,1976.3
1019,524,8,4,28214.67,112858.68
1020,7777,246,3,45837.56,137512.68
1021,331,259,3,14972.68,44918.04
1022,7518,112,5,1277.1,6385.5
1023,739,291,4,39982.62,159930.48
1024,1416,137,3,19274.9,57824.7
1025,6036,185,5,5724.2,28621.0
1026,4111,257,4,15383.71,61534.84
1027,8587,269,1,22906.5,22906.5
1028,78,266,5,20581.96,102909.8
1029,5223,226,2,21263.8,42527.6
1030,8422,206,4,18500.18,74000.72
1031,4448,134,2,48040.39,96080.78
1032,80,161,4,51331.75,205327.0
1033,6562,103,3,30679.89,92039.67
1034,6624,125,5,7386.64,36933.2
1035,3410,196,3,45536.49,136609.47
1036,6300,17,4,37431.18,149724.72
1038,6299,175,2,30653.66,61307.32
1039,8974,236,3,4018.37,12055.11
1040,1292,275,1,21575.3,21575.3
1041,7699,82,5,26910.25,134551.25
1042,2841,170,5,51011.38,255056.9
1043,2379,130,3,22301.23,66903.69
1044,921,221,4,22217.38,88869.52
1045,4605,185,4,5724.2,22896.8
1046,7742,183,2,5615.28,11230.56
1047,3317,71,1,24990.33,24990.33
1048,4362,108,5,42701.94,213509.7
1049,7530,139,4,4361.32,17445.28
1050,1020,109,2,34769.51,69539.02
1051,5883,137,4,19274.9,77099.6
1052,8307,121,1,27330.49,27330.49
1053,5462,268,3,2221.88,6665.64
1054,5162,110,2,18912.97,37825.94
1055,5704,163,1,61542.07,61542.07
1056,2078,130,4,22301.23,89204.92
1057,6837,126,5,9076.48,45382.4
1058,4531,22,4,202.65,810.6
1059,7006,119,4,53650.05,214600.2
1060,6502,4,2,10147.08,20294.16
1061,3382,54,2,35431.72,70863.44
1062,798,241,4,20277.26,81109.04
1063,4977,265,5,32937.05,164685.25
1064,4081,30,4,35179.48,140717.92
1065,2989,126,5,9076.48,45382.4
1066,4048,87,1,8648.63,8648.63
1067,2693,208,2,52949.87,105899.74
1068,706,39,4,38562.37,154249.48
1069,1481,41,2,26159.39,52318.78
1070,8414,194,5,22730.08,113650.4
1071,1717,44,3,61503.72,184511.16
1072,6322,172,3,46642.32,139926.96
1073,1760,217,4,35429.68,141718.72
1074,5503,255,4,45714.89,182859.56
1075,7079,25,3,36960.02,110880.06
1076,8618,235,1,5741.54,5741.54
1077,4709,99,5,30565.96,152829.8
1078,7173,257,3,15383.71,46151.13
1079,4253,58,5,34093.87,170469.35
1080,779,225,1,48013.68,48013.68
1081,7757,175,2,30653.66,61307.32
1082,3362,213,2,52260.7,104521.4
1083,5953,9,4,13201.39,52805.56
1084,6100,41,1,26159.39,26159.39
1085,7862,21,5,39695.36,198476.8
1086,6254,193,3,9111.71,27335.13
1087,4851,284,1,29230.28,29230.28
1088,1016,280,5,45554.27,227771.35
1089,2688,119,3,53650.05,160950.15
1090,5511,219,3,61911.87,185735.61
1091,6134,30,1,35179.48,35179.48
1092,1268,111,5,34503.51,172517.55
1093,3937,115,2,50074.55,100149.1
1094,3263,235,3,5741.54,17224.62
1095,653,132,4,10298.46,41193.84
1096,6886,49,4,25641.62,102566.48
1097,6390,288,3,44769.31,134307.93
1098,6719,191,4,39203.86,156815.44
1099,7338,274,1,24087.35,24087.35
1100,6738,154,5,59282.13,296410.65
1101,6858,110,5,18912.97,94564.85
1102,4976,116,2,34133.09,68266.18
1103,5912,165,5,48697.29,243486.45
1104,980,112,4,1277.1,5108.4
1105,2483,247,1,40870.53,40870.53
1106,1685,231,2,22273.67,44547.34
1107,5237,96,2,42524.25,85048.5
1108,611,247,2,40870.53,81741.06
1109,1308,88,3,45819.2,137457.6
1110,2876,265,3,32937.05,98811.15
1111,6786,262,1,23825.31,23825.31
1112,8757,218,4,25576.08,102304.32
1113,2421,192,2,20705.21,41410.42
1114,4464,162,3,10996.88,32990.64
1115,4105,202,3,3239.21,9717.63
1116,8718,75,4,41073.22,164292.88
1117,4799,243,2,26034.51,52069.02
1118,4604,222,2,24752.26,49504.52
1119,5213,149,5,44497.19,222485.95
1120,7215,108,1,42701.94,42701.94
1121,6253,63,3,42294.73,126884.19
1122,2682,177,1,5095.85,5095.85
1123,8751,295,1,53762.08,53762.08
1124,4825,70,2,25053.72,50107.44
1125,3488,28,1,3118.64,3118.64
1126,196,166,3,21951.86,65855.58
1127,1817,154,4,59282.13,237128.52
1128,2395,185,1,5724.2,5724.2
1129,3285,27,5,17208.91,86044.55
1130,651,290,3,16820.98,50462.94
1131,3521,110,4,18912.97,75651.88
1132,4103,298,4,44362.23,177448.92
1133,8719,227,3,8722.38,26167.14
1134,520,88,4,45819.2,183276.8
1135,4424,180,5,18251.89,91259.45
1136,4952,300,2,42933.71,85867.42
1137,6154,251,5,29682.43,148412.15
1138,4350,213,5,52260.7,261303.5
1139,6997,138,1,31967.69,31967.69
1140,3139,208,5,52949.87,264749.35
1141,4489,131,3,17807.72,53423.16
1142,6695,73,4,20804.57,83218.28
1143,6138,169,2,3794.41,7588.82
1144,7012,2,3,1877.68,5633.04
1145,4555,186,2,52248.71,104497.42
1146,5220,61,4,40184.75,160739.0
1147,2912,129,5,20552.57,102762.85
1148,4205,18,2,49328.94,98657.88
1149,2552,172,1,46642.32,46642.32
1150,4,163,3,61542.07,184626.21
1151,1670,289,3,22706.28,68118.84
1152,927,262,2,23825.31,47650.62
1153,1760,135,3,33626.91,100880.73
1154,8393,15,5,4652.69,23263.45
1155,2355,45,1,45315.74,45315.74
1156,3216,178,3,21463.95,64391.85
1157,5807,46,3,43463.52,130390.56
1158,7135,144,1,36981.76,36981.76
1159,5812,119,4,53650.05,214600.2
1160,8408,16,5,29553.2,147766.0
1161,1915,96,4,42524.25,170097.0
1162,6768,209,3,40501.29,121503.87
1163,4813,57,3,4468.26,13404.78
1164,6201,76,1,40122.11,40122.11
1165,3101,254,5,8156.82,40784.1
1166,6650,202,5,3239.21,16196.05
1167,6242,172,1,46642.32,46642.32
1168,1717,36,5,21209.68,106048.4
1169,4053,152,1,50000.33,50000.33
1170,614,94,1,12613.03,12613.03
1171,2751,43,1,37918.14,37918.14
1172,7704,13,4,10970.08,43880.32
1173,126,281,5,6882.15,34410.75
1174,6798,215,1,39321.82,39321.82
1175,6170,124,2,34782.83,69565.66
1176,8146,230,5,51770.71,258853.55
1177,5521,263,4,755.45,3021.8
1178,642,294,2,38226.27,76452.54
1179,7327,274,4,24087.35,96349.4
1180,1083,234,4,45121.33,180485.32
1181,1276,194,1,22730.08,22730.08
1182,5699,221,1,22217.38,22217.38
1183,1049,106,1,32441.89,32441.89
1184,773,298,3,44362.23,133086.69
1185,1037,85,3,32079.16,96237.48
1186,427,80,2,34745.44,69490.88
1187,3696,23,4,6354.17,25416.68
1188,8717,260,5,19576.52,97882.6
1189,5072,76,4,40122.11,160488.44
1190,7174,112,1,1277.1,1277.1
1191,3892,246,1,45837.56,45837.56
1192,2765,249,4,17639.04,70556.16
1193,1984,108,5,42701.94,213509.7
1194,6755,299,1,12751.23,12751.23
1195,6308,247,3,40870.53,122611.59
1196,835,232,5,395.26,1976.3
1197,122,198,1,37882.84,37882.84
1198,7280,21,1,39695.36,39695.36
1199,8109,8,5,28214.67,141073.35
1200,5671,16,3,29553.2,88659.6
1201,5708,68,4,46612.18,186448.72
1202,3258,242,2,56080.34,112160.68
1203,2865,255,3,45714.89,137144.67
1204,3552,116,5,34133.09,170665.45
1205,3963,10,5,35044.37,175221.85
1206,7802,208,5,52949.87,264749.35
1207,1418,161,1,51331.75,51331.75
1208,2511,269,5,22906.5,114532.5
1209,6933,264,2,50430.88,100861.76
1210,464,129,2,20552.57,41105.14
1211,243,42,3,15440.94,46322.82
1212,2643,248,2,29112.46,58224.92
1213,5286,58,2,34093.87,68187.74
1214,2486,43,5,37918.14,189590.7
1215,981,169,1,3794.41,3794.41
1216,6424,83,2,2654.59,5309.18
1217,6875,83,3,2654.59,7963.77
1218,1688,273,1,41092.27,41092.27
1219,1934,73,5,20804.57,104022.85
1220,6837,12,4,8420.54,33682.16
1221,260,31,3,36260.83,108782.49
1222,3226,146,3,44061.28,132183.84
1223,1559,150,3,50769.08,152307.24
1224,6308,35,3,14955.6,44866.8
1225,313,72,2,38766.17,77532.34
1226,1818,191,4,39203.86,156815.44
1227,5382,99,4,30565.96,122263.84
1228,863,217,1,35429.68,35429.68
1229,5864,167,3,3828.0,11484.0
1230,55,233,5,23869.09,119345.45
1231,5031,232,4,395.26,1581.04
1232,5233,274,2,24087.35,48174.7
1233,5672,29,4,47549.52,190198.08
1234,4440,3,4,41103.34,164413.36
1235,931,186,2,52248.71,104497.42
1236,322,194,5,22730.08,113650.4
1237,7065,219,3,61911.87,185735.61
1238,7787,58,1,34093.87,34093.87
1239,5843,129,2,20552.57,41105.14
1240,3835,195,3,48432.64,145297.92
1241,7277,105,2,58190.51,116381.02
1242,1564,67,2,46319.27,92638.54
1244,766,119,3,53650.05,160950.15
1245,6892,9,2,13201.39,26402.78
1246,4716,251,1,29682.43,29682.43
1247,73,119,1,53650.05,53650.05
1248,5770,44,5,61503.72,307518.6
1249,2105,56,5,33213.65,166068.25
1250,4271,84,4,39008.83,156035.32
1251,6146,211,2,17304.89,34609.78
1252,7571,127,1,57796.05,57796.05
1253,8817,77,2,9498.37,18996.74
1254,3659,183,1,5615.28,5615.28
1255,546,213,1,52260.7,52260.7
1256,7568,213,5,52260.7,261303.5
1257,7671,284,3,29230.28,87690.84
1258,7894,49,4,25641.62,102566.48
1259,2952,50,5,672.56,3362.8
1260,6207,16,1,29553.2,29553.2
1261,1643,132,3,10298.46,30895.38
1262,4545,233,3,23869.09,71607.27
1263,4415,67,1,46319.27,46319.27
1264,4395,298,3,44362.23,133086.69
1265,8065,61,3,40184.75,120554.25
1266,1808,272,3,47527.04,142581.12
1267,3146,140,1,12078.16,12078.16
1268,8317,199,4,7484.1,29936.4
1269,7209,142,2,8391.14,16782.28
1270,2385,130,2,22301.23,44602.46
1271,1569,97,2,22842.95,45685.9
1272,5218,6,3,53260.3,159780.9
1273,5366,296,4,8967.41,35869.64
1274,4969,141,5,11295.4,56477.0
1275,3392,39,5,38562.37,192811.85
1276,4501,267,5,44042.64,220213.2
1277,1972,155,3,44198.92,132596.76
1278,5696,100,1,38514.93,38514.93
1279,5566,40,3,30556.86,91670.58
1280,4417,52,2,50436.72,100873.44
1281,6043,61,2,40184.75,80369.5
1282,806,200,1,41731.23,41731.23
1283,8252,180,4,18251.89,73007.56
1284,3179,158,2,16331.96,32663.92
1285,8963,167,2,3828.0,7656.0
1286,3616,99,3,30565.96,91697.88
1287,5896,87,3,8648.63,25945.89
1288,828,184,2,29620.2,59240.4
1289,3461,103,3,30679.89,92039.67
1290,2615,54,4,35431.72,141726.88
1291,7331,40,1,30556.86,30556.86
1292,6063,30,1,35179.48,35179.48
1293,8884,71,2,24990.33,49980.66
1294,304,245,1,22621.87,22621.87
1295,6452,150,2,50769.08,101538.16
1296,2416,80,3,34745.44,104236.32
1297,4478,35,5,14955.6,74778.0
1298,1249,269,3,22906.5,68719.5
1299,2617,194,4,22730.08,90920.32
1300,710,246,1,45837.56,45837.56
1301,6152,161,5,51331.75,256658.75
1302,2902,205,1,4390.08,4390.08
1303,8371,53,2,5104.42,10208.84
1305,4413,26,5,29810.33,149051.65
1306,2146,3,2,41103.34,82206.68
1307,886,11,1,42790.14,42790.14
1308,8795,10,1,35044.37,35044.37
1309,4149,46,3,43463.52,130390.56
1310,8678,21,5,39695.36,198476.8
1311,2284,74,1,27457.59,27457.59
1312,5583,37,4,49593.1,198372.4
1313,67,155,4,44198.92,176795.68
1314,2167,208,3,52949.87,158849.61
1315,4600,22,2,202.65,405.3
1316,6366,58,3,34093.87,102281.61
1317,7115,102,3,34264.15,102792.45
1318,7521,58,5,34093.87,170469.35
1319,2968,142,3,8391.14,25173.42
1320,4619,256,1,10362.09,10362.09
1321,3915,277,4,47206.05,188824.2
1322,613,50,3,672.56,2017.68
1323,3404,25,2,36960.02,73920.04
1324,8698,66,1,46618.94,46618.94
1325,1753,104,1,36770.58,36770.58
1326,5999,270,4,27078.98,108315.92
1327,6343,233,4,23869.09,95476.36
1328,1857,289,4,22706.28,90825.12
1329,3170,233,4,23869.09,95476.36
1330,4593,251,2,29682.43,59364.86
1331,4616,155,1,44198.92,44198.92
1332,454,14,2,34182.93,68365.86
1333,8407,215,5,39321.82,196609.1
1334,1619,82,3,26910.25,80730.75
1335,3182,170,1,51011.38,51011.38
1336,4027,31,1,36260.83,36260.83
1337,298,126,5,9076.48,45382.4
1338,7041,6,4,53260.3,213041.2
1339,1266,247,1,40870.53,40870.53
1340,8667,128,3,44278.3,132834.9
1342,326,163,4,61542.07,246168.28
1343,2439,85,3,32079.16,96237.48
1344,1445,190,5,41292.92,206464.6
1345,7831,106,5,32441.89,162209.45
1346,6971,228,3,38763.43,116290.29
1347,6263,277,2,47206.05,94412.1
1348,2781,74,5,27457.59,137287.95
1349,8947,113,2,12503.8,25007.6
1350,955,109,3,34769.51,104308.53
1351,972,57,2,4468.26,8936.52
1352,7021,199,5,7484.1,37420.5
1353,4150,100,2,38514.93,77029.86
1354,336,245,3,22621.87,67865.61
1355,1289,125,2,7386.64,14773.28
1356,6988,75,2,41073.22,82146.44
1357,726,207,1,16173.49,16173.49
1358,721,167,2,3828.0,7656.0
1359,6411,277,4,47206.05,188824.2
1360,4707,77,5,9498.37,47491.85
1361,2355,135,4,33626.91,134507.64
1362,5185,123,1,9737.55,9737.55
1363,5042,151,1,29813.2,29813.2
1364,639,273,4,41092.27,164369.08
1365,4575,105,3,58190.51,174571.53
1366,3612,165,5,48697.29,243486.45
1367,5500,257,4,15383.71,61534.84
1368,5758,143,2,39359.32,78718.64
1369,6653,94,4,12613.03,50452.12
1370,2805,294,5,38226.27,191131.35
1371,1434,46,3,43463.52,130390.56
1372,4239,40,3,30556.86,91670.58
1373,4857,164,3,15659.8,46979.4
1374,5687,152,2,50000.33,100000.66
1375,8243,6,3,53260.3,159780.9
1376,6393,164,3,15659.8,46979.4
1377,8129,65,1,21666.18,21666.18
1378,4489,274,1,24087.35,24087.35
1379,4190,167,2,3828.0,7656.0
1380,4216,235,5,5741.54,28707.7
1381,5683,40,4,30556.86,122227.44
1382,7778,3,1,41103.34,41103.34
1383,3018,199,4,7484.1,29936.4
1384,5605,31,1,36260.83,36260.83
1385,7057,272,1,47527.04,47527.04
1386,7020,43,3,37918.14,113754.42
1387,4756,222,4,24752.26,99009.04
1388,4377,187,3,38366.03,115098.09
1389,6224,66,2,46618.94,93237.88
1390,801,11,1,42790.14,42790.14
1391,1486,257,3,15383.71,46151.13
1392,4809,3,4,41103.34,164413.36
1393,2369,85,3,32079.16,96237.48
1394,8671,237,4,41107.7,164430.8
